,Brand Name,Name of the Product,Price,Return/Exchange,Expected Delivery,Availability,Product URL
299,JUAREZ,"Arpeggio 39 Inch Acoustic Guitar Kit, Spruce Top, Rosewood Fretboard & Bridge, Truss Rod, Chrome Die Cast Machine Tuners, Sunburst","₹5,969",7 Days Replacement,"FREE delivery: Saturday, May 28 Details",In Stock,https://www.amazon.in/JUAREZ-Arpeggio-Acoustic-Rosewood-Fretboard/dp/B08LBHN8ZR/ref=sr_1_102?keywords=guitar&qid=1653326352&sr=8-102
300,Gibz's,G-38 Glossy Acoustic Guitar With Truss Rod Natural,"₹3,490",7 Days Replacement,"FREE delivery: Thursday, May 26 Details",In Stock,https://www.amazon.in/Gibzs-38-C-Acoustic-Guitar-Natural/dp/B07M8KBTX8/ref=sr_1_103?keywords=guitar&qid=1653326352&sr=8-103
301,Yamaha,"F310 Acoustic Guitar Dreadnought With Mexa Bag, Belt, String Set, Guitar Stand & Plectrums Combo Pack.Natural.","₹11,889",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Yamaha-Acoustic-Dreadnought-Plectrums-Pack-Natural/dp/B084JSBPDS/ref=sr_1_104?keywords=guitar&qid=1653326352&sr=8-104
302,Juarez,"ST38 Electric Guitar Kit/Set, Right Handed, Blue, With Case/Bag & Picks","₹5,739",7 Days Replacement,"FREE delivery: Saturday, May 28 Details",In Stock,https://www.amazon.in/Juarez-ST38-Electric-Guitar-Handed/dp/B0758HH2RT/ref=sr_1_105?keywords=guitar&qid=1653326352&sr=8-105
303,BigPlayer,Electric Guitar Paulownia Wood Rosewood fingergoard,"₹7,999",7 Days Replacement,"FREE delivery: Thursday, May 26 Details",In Stock,https://www.amazon.in/BigPlayer-Electric-Paulownia-Wood-fingergoard/dp/B08KK3RSX9/ref=sr_1_106?keywords=guitar&qid=1653326352&sr=8-106
304,Fender,Squier SA-150 Dreadnought Acoustic Guitar 0961090021,"₹7,752",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Fender-SA-150-Acoustic-Guitar-Multicolor/dp/B0765G46BM/ref=sr_1_107?keywords=guitar&qid=1653326352&sr=8-107
305,Ketostics,"Givson Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (sunbrust)","₹3,999",7 Days Replacement,"FREE delivery: Friday, May 27 Details",In Stock,https://www.amazon.in/Ketostics-Rosewood-Acoustic-Plectrums-sunbrust/dp/B09NSXMVF4/ref=sr_1_109?keywords=guitar&qid=1653326352&sr=8-109
306,Yamaha,PACIFICA012 Electric Guitar - Black,"₹14,990",7 Days Replacement,"FREE delivery: Monday, May 30 Details",In Stock,https://www.amazon.in/Yamaha-Pacifica-PAC012-Electric-Guitar/dp/B00123DQT6/ref=sr_1_110?keywords=guitar&qid=1653326352&sr=8-110
307,Ketostics™,"Venus Special Cutaway Rosewood 41 Inch Givson Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (Blue)","₹3,999",7 Days Replacement,"FREE delivery: Friday, May 27 Details",In Stock,https://www.amazon.in/Ketostics-Givson-Special-Acoustic-Plectrums/dp/B08JCXZGJW/ref=sr_1_111?keywords=guitar&qid=1653326352&sr=8-111
308,Givsun,"Crown Special (Black Matt) 6-string Cut A Way,Right hand Acoustic Semi-Electric Guitar with Bag and Free 1set string,2picks.","₹3,970",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Special-6-string-Acoustic-Semi-Electric-2picks/dp/B09K7VWKBM/ref=sr_1_112?keywords=guitar&qid=1653326352&sr=8-112
309,"A,Acoustio","41 inch 21 fret black matt finish venus acoustic guitar. with cover,1set string,2plectums, 1belt.","₹3,350",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Acoustio-venus-acoustic-guitar-2plectums/dp/B096YGTYB7/ref=sr_1_113?keywords=guitar&qid=1653326352&sr=8-113
310,Jackson,JS32 Dinky DKA Electric Guitar (Natural Oil),"₹32,547",7 Days Replacement,"FREE delivery: Monday, May 30 Details",In Stock,https://www.amazon.in/Jackson-Dinky-Electric-Guitar-Natural/dp/B00SKJH5TW/ref=sr_1_114?keywords=guitar&qid=1653326352&sr=8-114
311,Kadence,"Astro Man Electric Guitar, 24 FRETS, H- S - S PICK UPS Walnut Top with Alder wood Back and Sides (white)","₹8,999.00",7 Days Replacement,FREE delivery: May 25 - 30 Details,In Stock,https://www.amazon.in/Kadence-Astro-Electric-Guitar-FRETS/dp/B09YHPH1MZ/ref=sr_1_115?keywords=guitar&qid=1653326352&sr=8-115
312,Yamaha,"Electric-Acoustic Guitar FSX80C Dreadnought With With Mexa Sponge Bag, Guitar Belt, Guitar Stand, String Set & Plectrums.(NT)","₹13,539",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Yamaha-Electric-Acoustic-FSX80C-Dreadnought-Plectrums/dp/B09HSJ6GPQ/ref=sr_1_116?keywords=guitar&qid=1653326352&sr=8-116
313,Yamaha,"Electric-Acoustic Guitar FX280 Dreadnought With Mexa Sponge Guitar Bag, Belt,Plectrums & String Set.","₹12,580",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Yamaha-Electric-Acoustic-FX280-Dreadnought-Plectrums/dp/B09HSHNR6R/ref=sr_1_117?keywords=guitar&qid=1653326352&sr=8-117
314,Kadence,"Frontier Series, Semi Acoustic Guitar With Die Cast Keys (Bag,Strap,Strings And 3 Picks) (Natural)","₹6,299",7 Days Replacement,"FREE delivery: Monday, May 30 Details",In Stock,https://www.amazon.in/Kadence-Frontier-Acoustic-Natural-Equalizer/dp/B01I50UJG6/ref=sr_1_118?keywords=guitar&qid=1653326352&sr=8-118
315,Belear,"K-610SSBM Vega Series 41 Inch Satin Sunburst Spruce Dreadnought Acoustic Guitar with Truss Rod Combo with Gig Bag and Picks, full","₹4,698",7 Days Replacement,"FREE delivery: Saturday, May 28 Details",In Stock,https://www.amazon.in/Belear-K-610SSBM-Sunburst-Dreadnought-Acoustic/dp/B09139GC7M/ref=sr_1_119?keywords=guitar&qid=1653326352&sr=8-119
316,Ibanez,RG Gio Series GRGR221PA Electric Guitar- Aqua Burst,"₹24,624",7 Days Replacement,"FREE delivery: Sunday, May 29 Details",In Stock,https://www.amazon.in/Ibanez-GRGR221PA-Electric-Guitar-Burst/dp/B08SHLHBGT/ref=sr_1_120?keywords=guitar&qid=1653326352&sr=8-120
317,Blueberry,"B-40, 40"" Acoustic Guitar Kit with Bag,Belt, One Pack Strings & Picks (Black)","₹4,190",7 Days Replacement,"FREE delivery: Saturday, May 28 Details",In Stock,https://www.amazon.in/Blueberry-Acoustic-Guitar-Strings-Picks/dp/B08L7NQB57/ref=sr_1_121?keywords=guitar&qid=1653326352&sr=8-121
318,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit With Cover/Bag, String Set, Strap and 5 Plectrums (BLACK)","₹4,199",7 Days Replacement,"FREE delivery: Friday, May 27 Details",In Stock,https://www.amazon.in/Givson-Ketostics-Guitar-Acoustic-Plectrums/dp/B08KS5MRSC/ref=sr_1_122?keywords=guitar&qid=1653326352&sr=8-122
319,Kadence,"Professional Kids Guitar 5-10 Years Natural with Bag, Strap, Strings and Picks","₹3,799",7 Days Replacement,"FREE delivery: Monday, May 30 Details",In Stock,https://www.amazon.in/Kadence-Professional-Guitar-Natural-Strings/dp/B094ZWXHV4/ref=sr_1_123?keywords=guitar&qid=1653326352&sr=8-123
