,Brand Name,Name of the Product,Price,Return/Exchange,Expected Delivery,Availability,Product URL
112,Kadence,"Astro Man Electric Guitar, 24 FRETS, H- S - S PICK UPS Walnut Top with Alder wood Back and Sides (white)","₹8,999.00",7 Days Replacement,FREE delivery: May 17 - 21 Details,In Stock,https://www.amazon.in/Kadence-Astro-Electric-Guitar-FRETS/dp/B09YHPH1MZ/ref=sr_1_47?keywords=guitar&qid=1652621550&sr=8-47
113,Ketostics™,"Venus Special Cutaway Rosewood 41 Inch Givson Venus Special Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (Red)","₹3,799",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Ketostics-Givson-Special-Acoustic-plectrums/dp/B07RDC1CW2/ref=sr_1_48?keywords=guitar&qid=1652621550&sr=8-48
114,Yamaha,"FS100C Acoustic Guitar, Natural","₹9,990",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-FS100C-Acoustic-Guitars-Natural/dp/B00QKD79QE/ref=sr_1_49?keywords=guitar&qid=1652621550&sr=8-49
115,Givsun,"Crown Special (Black Matt) 6-string Cut A Way,Right hand Acoustic Semi-Electric Guitar with Bag and Free 1set string,2picks.","₹3,970",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Special-6-string-Acoustic-Semi-Electric-2picks/dp/B09K7VWKBM/ref=sr_1_50?keywords=guitar&qid=1652621550&sr=8-50
116,Kadence,"AstroMan Electric Guitar, 21 FRETS, ROSEWOOD FRETBOARD, H - S - S PICK UPS Black combo with Bag, Guitar strap,guitar cable and Picks","₹6,999",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Electric-Guitar-Rosewood-Fretboard/dp/B07BGW6JVL/ref=sr_1_51?keywords=guitar&qid=1652621550&sr=8-51
117,JUAREZ,Acoustic Guitar 3xE 1st String & 2 Pick Set JRGSE32,₹181,7 Days Replacement,"FREE delivery: Friday, May 20 on first order.",In Stock,https://www.amazon.in/JUAREZ-Acoustic-Guitar-String-JRGSE32/dp/B08MW1WPW5/ref=sr_1_52?keywords=guitar&qid=1652621550&sr=8-52
118,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit With Cover/Bag, String Set, Strap and 5 Plectrums (BLACK)","₹4,199",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Givson-Ketostics-Guitar-Acoustic-Plectrums/dp/B08KS5MRSC/ref=sr_1_53?keywords=guitar&qid=1652621550&sr=8-53
119,Henrix,"38C 38 inch Cutaway Acoustic Guitar with Dual Action Truss Rod, Gigbag, Picks, String Set, Strap, Cloth & Ebook","₹2,564",7 Days Replacement,"FREE delivery: Sunday, May 22 Details",In Stock,https://www.amazon.in/Henrix-Acoustic-Guitar-Die-cast-Dual-action/dp/B07VNDWSGD/ref=sr_1_54?keywords=guitar&qid=1652621550&sr=8-54
120,Kadence,"Slowhand Premium Jumbo Semi Acoustic Guitar with Heavy Padded Bag, guitar cable, Pro Capo (Black Spruce Wood)","₹9,999.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Kadence-Slowhand-Premium-Acoustic-Instrument/dp/B077SZ667X/ref=sr_1_55?keywords=guitar&qid=1652621550&smid=AM04Z7MH4HSDD&sr=8-55
121,JUAREZ,"Arpéggio 104.14 cm (41 Inch) Semi-Acoustic Guitar Kit, Thin Line Body, Spruce Top, with 4 Band EQ, Natural","₹7,156",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-Arp%C3%A9ggio-Semi-Acoustic-Guitar-Natural/dp/B08KHFJKZK/ref=sr_1_56?keywords=guitar&qid=1652621550&sr=8-56
122,Blueberry,"D38 TrussRod Acoustic Guitar Kit with Bag, String,Belt & Picks (Sunburst)","₹2,895",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00511333B6LTZW3VVAX9&url=%2FBlueberry-Trussrod-Acoustic-Guitar-Sunburst%2Fdp%2FB08WH5553T%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dguitar%26qid%3D1652621550%26sr%3D8-57-spons%26psc%3D1&qualifier=1652621550&id=1831618335065109&widgetName=sp_btf
123,Cort,"AD810 Dreadnought Acoustic Guitar with Gig Bag,Tuner,Picks and Strap (Natural Bundle)","₹10,150",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08790022Y5TKL7GOFMBU&url=%2FCort-AD810-Dreadnought-Acoustic-Guitar%2Fdp%2FB07KMBVR6V%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dguitar%26qid%3D1652621550%26sr%3D8-58-spons%26psc%3D1%26smid%3DA2E0IZ06LXDJ9X&qualifier=1652621550&id=1831618335065109&widgetName=sp_btf
124,Blueberry,"B-40, 40"" Acoustic Guitar Kit with Bag,Belt, One Pack Strings & Picks (Black)","₹4,190",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00510453201C43891NF7&url=%2FBlueberry-Acoustic-Guitar-Strings-Picks%2Fdp%2FB08L7NQB57%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dguitar%26qid%3D1652621550%26sr%3D8-59-spons%26psc%3D1&qualifier=1652621550&id=1831618335065109&widgetName=sp_btf
125,Blueberry,"B-D38, 38"" Acoustic Guitar Kit Inbuilt Truss Rod, with Bag, Strap, One Pack Strings And Picks (Red Sunburst)","₹2,995",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A079017826XT5B61KZ9NU&url=%2FBlueberry-B-D38-Acoustic-Inbuilt-Sunburst%2Fdp%2FB07PFPRHMG%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dguitar%26qid%3D1652621550%26sr%3D8-60-spons%26psc%3D1&qualifier=1652621550&id=1831618335065109&widgetName=sp_btf
126,Blueberry,"B-D38 Sunburst 38 Inch Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks","₹2,795",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0049261ZB8H36TUAX2&url=%2FBlueberry-B-D38-Sunburst-Acoustic-Inbuilt%2Fdp%2FB08QZCK76B%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-49-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_atf_next
127,Blueberry,"B40L, 40"" Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Classic Maroon)","₹4,295",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00514452JKYA7IP4JEAA&url=%2FBlueberry-Acoustic-Inbuilt-Strings-Classic%2Fdp%2FB09VLF8B8G%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-50-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_atf_next
128,GUITAR,"BRO - COMBO (Black Acoustic Guitar for Beginner, Guitar Learning Kit, Song Book, Video Lectures, Accessories like Pick, Bag)","₹6,499",7 Days Replacement,FREE delivery: May 20 - 23,In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A087933837LQ4BBEWM3H5&url=%2FGUITAR-BRO-Acoustic-Beginner-Accessories%2Fdp%2FB07T84GC8L%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-51-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_atf_next
129,Kadence,"Guitar Acoustica Series, 41” Jumbo Size 6-strings Acoustic Guitar, Spruce body with Pick Guard A311 with bag","₹7,499.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02055132SF64AM9MYQQ8&url=%2FKadence-6-strings-Acoustic-Guitar-Natural%2Fdp%2FB07JKYWGJN%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-52-spons%26psc%3D1%26smid%3DAM04Z7MH4HSDD&qualifier=1652621843&id=7569169609036959&widgetName=sp_atf_next
130,Blueberry,"38C, 38"" Acoustic Guitar Kit with Bag, Strap, One Pack Strings And Picks (Black)","₹2,695",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Blueberry-38C-Acoustic-Guitar-Strings/dp/B08KLMV4XX/ref=sr_1_53?keywords=guitar&qid=1652621843&sr=8-53
131,Martin,Smith W-101-N-PK Acoustic Guitar Super Kit with Stand (Natural),"₹5,984",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Martin-Smith-W-101-N-PK-Acoustic-Natural/dp/B00UOUK4IE/ref=sr_1_54?keywords=guitar&qid=1652621843&sr=8-54
132,Kadence,"AstroMan Electric Guitar, 21 FRETS, ROSEWOOD FRETBOARD, H - S - S PICK UPS Sunburst combo with Bag, Guitar strap,guitar cable and Picks","₹6,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Kadence-Electric-Guitar-Rosewood-Fretboard/dp/B07BGXN7P6/ref=sr_1_55?keywords=guitar&qid=1652621843&sr=8-55
133,Yamaha,"F310 Acoustic Guitar, Natural","₹9,450",7 Days Replacement,FREE delivery: May 24 - 28 Details,In Stock,https://www.amazon.in/Yamaha-F310-Acoustic-Guitar-Natural/dp/B08Z3C1GRM/ref=sr_1_56?keywords=guitar&qid=1652621843&sr=8-56
134,Kadence,"Guitar Acoustica Series, 41” Jumbo Size 6-strings Acoustic Guitar, Spruce body with Pick Guard A311 with bag","₹7,499.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Kadence-6-strings-Acoustic-Guitar-Natural/dp/B07JKYWGJN/ref=sr_1_57?keywords=guitar&qid=1652621843&sr=8-57
135,Martin,Smith W-101-Bl-PK Acoustic Guitar Super Kit with Stand (Blue),"₹5,958",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Martin-Smith-W-101-Bl-PK-Acoustic-Guitar/dp/B01EUWC4Y8/ref=sr_1_58?keywords=guitar&qid=1652621843&sr=8-58
136,Givson,"Ketostics Venus Special VS-BLK, Acoustic Guitar Combo with Cover/Bag, String Set, Belt and Picks","₹4,199",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/GIVSON-KETOSTICS-VS-BLK-Strings-Acoustic/dp/B07R9ZLSNL/ref=sr_1_59?keywords=guitar&qid=1652621843&sr=8-59
137,Belear,"K-610SSBM Vega Series 41 Inch Satin Sunburst Spruce Dreadnought Acoustic Guitar with Truss Rod Combo with Gig Bag and Picks, full","₹4,698",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Belear-K-610SSBM-Sunburst-Dreadnought-Acoustic/dp/B09139GC7M/ref=sr_1_60?keywords=guitar&qid=1652621843&sr=8-60
138,Intern,INT-38C Sunburst Acoustic Guitar kit with carry bag & picks,"₹2,090",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Intern-INT-38C-Sunburst-Acoustic-Guitar/dp/B07X1J4D3Z/ref=sr_1_61?keywords=guitar&qid=1652621843&sr=8-61
139,Blueberry,"38C, 38"" Acoustic Guitar Kit with Bag, Strap, One Pack Strings And Picks (Sunburst)","₹2,695",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Blueberry-38C-Acoustic-Strings-Sunburst/dp/B08KLMQN88/ref=sr_1_62?keywords=guitar&qid=1652621843&sr=8-62
140,Juarez,"Acoustic Guitar, 38 Inch Cutaway, 38CMB with Bag, Strings, Pick and Strap, Matte Black","₹3,097",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Juarez-Acoustic-Guitar-Cutaway-Strings/dp/B084VRCCN7/ref=sr_1_63?keywords=guitar&qid=1652621843&sr=8-63
141,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (Red)","₹3,799",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Givson-Ketostics-VS-RED-Acoustic-Plectrums/dp/B08KS2N1H9/ref=sr_1_64?keywords=guitar&qid=1652621843&sr=8-64
142,Hovner,"Carlton Orange 6-String Right Hand Acoustic Semi-Electric Guitar,special Quality Rosewood Fretboard with Bag and free 1 Set String, 2 Picks.","₹4,149",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/6-String-Acoustic-Semi-Electric-Rosewood-Fretboard/dp/B08ZN1CKKT/ref=sr_1_65?keywords=guitar&qid=1652621843&sr=8-65
143,Yamaha,Classical Guitar C40//02,"₹7,590",7 Days Replacement,₹700.00 delivery: May 31 - June 2 Details,In Stock,https://www.amazon.in/Yamaha-Classical-Guitar-C40-02/dp/B003UGCUFE/ref=sr_1_66?keywords=guitar&qid=1652621843&sr=8-66
144,Ketostics,"Givson Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (sunbrust)","₹3,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Ketostics-Rosewood-Acoustic-Plectrums-sunbrust/dp/B09NSXMVF4/ref=sr_1_67?keywords=guitar&qid=1652621843&sr=8-67
145,Fender,"FA125CE Electric Acoustic Guitar With Sponge Bag, Belt, String Set, & Plectrums Combo Pack","₹19,499",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Fender-FA125CE-Electric-Acoustic-Plectrums/dp/B08MQB1VV5/ref=sr_1_68?keywords=guitar&qid=1652621843&sr=8-68
146,Blueberry,"B-40EQ-GL Acoustic Electric Guitar Kit inbuilt Trussrod, Rosewood Fretboard & bridge with 4 Band EQ-7545R Piezo Pickup Guitar Preamp Amplifier Equalizer Tuner with Bag, Pick, Belt, String set","₹4,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0050053YFBD0RZWXSXR&url=%2FBlueberry-B-40EQ-GL-Fretboard-Amplifier-Equalizer%2Fdp%2FB09MZ5C9TL%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-69-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_mtf
147,Gibz's,G-38 Glossy Acoustic Guitar With Truss Rod Natural,"₹3,490",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A042850030V4VIM4NLGYG&url=%2FGibzs-38-C-Acoustic-Guitar-Natural%2Fdp%2FB07M8KBTX8%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-70-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_mtf
148,Blueberry,"B-G41S, 41 Inch Acoustic Guitar Kit, with Bag,Belt, One Pack Strings And Picks (Natural)","₹6,500",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A00502093JZAPX140CZG0&url=%2FBlueberry-B-G41S-Acoustic-Strings-Natural%2Fdp%2FB07PKQGF2N%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-71-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_mtf
149,Blueberry,"B-40, 40"" Acoustic Guitar Kit with Bag,Belt, One Pack Strings & Picks (Sunburst)","₹3,695",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A00497171W5X8ZPSW04BM&url=%2FBlueberry-Acoustic-Guitar-Strings-Sunburst%2Fdp%2FB08L7XJQQ1%2Fref%3Dsr_1_72_sspa%3Fkeywords%3Dguitar%26qid%3D1652621843%26sr%3D8-72-spons%26psc%3D1&qualifier=1652621843&id=7569169609036959&widgetName=sp_mtf
150,JUAREZ,"Fiésta 41 Inch Acoustic Guitar Cutaway with Dual Action Truss Rod, 21 Frets Rosewood Fretboard & Bridge, Padded 5mm Cotton Bag, Cotton Strap, 2 Picks, Allen Key, Extra String Set, 3TS Sunburst","₹4,211",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/JUAREZ-Acoustic-Rosewood-Fretboard-3TS/dp/B08GZXNSBG/ref=sr_1_73?keywords=guitar&qid=1652621843&sr=8-73
151,Yamaha,"PACIFICA012 Electric Guitar, Red Metallic","₹13,900",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-PAC012-Electric-Guitar-Metallic/dp/B000MLY7XS/ref=sr_1_74?keywords=guitar&qid=1652621843&sr=8-74
152,Ketostics™,"Venus Special Cutaway Rosewood 41 Inch Givson Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (sunburst)","₹3,799",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Ketostics-Special-Sunburst-Acoustic-Plectrums/dp/B08JCJS3H6/ref=sr_1_75?keywords=guitar&qid=1652621843&sr=8-75
153,Ibanez,"MD39C-NT Acoustic Guitar (Natural), Designed in Japan and Made Specially for India","₹6,999",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Ibanez-IBA-MD39CNT-Acoustic-Guitar-MD39C-NT/dp/B07G4CCMYL/ref=sr_1_76?keywords=guitar&qid=1652621843&sr=8-76
154,Kadence,"Frontier Jumbo Semi Acoustic Guitar With Die Cast Keys,Super Combo (Bag, 1 pack Strings, Strap, Picks, Capo, Tuner)","₹7,349.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Kadence-Frontier-Acoustic-Guitar-Equalizer/dp/B01HRIHJWY/ref=sr_1_77?keywords=guitar&qid=1652621843&sr=8-77
155,Blueberry,"D38 TrussRod Acoustic Guitar Kit with Bag, String,Belt & Picks (Sunburst)","₹2,895",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Blueberry-Trussrod-Acoustic-Guitar-Sunburst/dp/B08WH5553T/ref=sr_1_78?keywords=guitar&qid=1652621843&sr=8-78
156,Blueberry,"B-D38, 38 Inch Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Sunburst)","₹2,795",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Blueberry-B-D38-Acoustic-Inbuilt-Sunburst/dp/B08LNP8KGS/ref=sr_1_79?keywords=guitar&qid=1652621843&sr=8-79
157,JUAREZ,"Arpeggio 39 Inch Acoustic Guitar Kit, Spruce Top, Rosewood Fretboard & Bridge, Truss Rod, Chrome Die Cast Machine Tuners, Sunburst","₹6,315",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-Arpeggio-Acoustic-Rosewood-Fretboard/dp/B08LBHN8ZR/ref=sr_1_80?keywords=guitar&qid=1652621843&sr=8-80
158,Givson,Oxford Natural 6 String Right Hand Acoustic Semi Electric Guitar Special Quality Rosewood Fretboard With Free Bag and 1 Set String and 2 Picks,"₹4,249",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Natural-Acoustic-Electric-Rosewood-Fretboard/dp/B09R2G69BV/ref=sr_1_81?keywords=guitar&qid=1652621843&sr=8-81
159,Kordz,"Luana Black Matt Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks","₹3,600",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Kordz-Rosewood-Fretboard-Acoustic-Strings/dp/B09S13CW14/ref=sr_1_82?keywords=guitar&qid=1652621843&sr=8-82
160,Ibanez,"Acoustic Guitar MD39C Right Handed Cutaway Guitar - Natural With Bag, Belt, Plectrums Complete Pack.","₹8,999",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Ibanez-Acoustic-Guitar-Handed-Cutaway/dp/B08FMW6WJM/ref=sr_1_83?keywords=guitar&qid=1652621843&sr=8-83
161,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (red)","₹3,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Special-Cutaway-Rosewood-Acoustic-Plectrums/dp/B09P41Y4HZ/ref=sr_1_84?keywords=guitar&qid=1652621843&sr=8-84
162,Yamaha,"F280 Acoustic Guitar, Tobacco Brown Sunburst with Bajaao Gig bag","₹8,299",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-Acoustic-Tobacco-Sunburst-Bajaao/dp/B09PBDGD82/ref=sr_1_85?keywords=guitar&qid=1652621843&sr=8-85
163,Juârez,"Acoustic Guitar, 38 Inch Cutaway, JRZ38CT, Hippie Funky Design, with Bag, Picks, Strap & Extra String set","₹7,990",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Juarez-Acoustic-Guitar-Cutaway-JRZ38CT/dp/B01N3TTYJQ/ref=sr_1_86?keywords=guitar&qid=1652621843&sr=8-86
164,Kadence,"Professional Kids Guitar 5-10 Years Natural with Bag, Strap, Strings and Picks","₹3,799",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Professional-Guitar-Natural-Strings/dp/B094ZWXHV4/ref=sr_1_87?keywords=guitar&qid=1652621843&sr=8-87
165,Kadence,"Frontier 34inch guitar for Kids, Travel Guitar for Adult Acoustic Guitar with Die Cast Keys, Set of Strings, Strap, Picks and Bag (Black Guitar)","₹3,499",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Professional-Guitar-Years-Strings/dp/B07YZK5B2Z/ref=sr_1_88?keywords=guitar&qid=1652621843&sr=8-88
166,Kadence,"39” Classical Guitar Nylon Strings Acoustic Guitar with Truss Rod for Beginner Professional With Bag (30"" 1/4 Semi Acoustic GLE03)","₹3,999.00",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Classical-Acoustic-Beginner-Professional/dp/B09V2R4CQT/ref=sr_1_89?keywords=guitar&qid=1652621843&sr=8-89
167,Kadence,"Frontier Series Acoustic Guitar With Equalizer and Pickup,Die Cast Keys Sunburst","₹5,799",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Frontier-Acoustic-Equlizer-Sunburst/dp/B07DQNS5XR/ref=sr_1_90?keywords=guitar&qid=1652621843&sr=8-90
168,Intern,INT-38C Natural Acoustic Guitar kit with carry bag & picks,"₹2,090",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Intern-INT-38C-Natural-Acoustic-Guitar/dp/B07X4LPJ6H/ref=sr_1_91?keywords=guitar&qid=1652621843&sr=8-91
169,RockJam,RJEG02-SK-BB Electric Guitar Starter Kit (Blue Burst),"₹8,630",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/RockJam-RJEG02-SK-BB-Electric-Guitar-Starter/dp/B0747TD557/ref=sr_1_92?keywords=guitar&qid=1652621843&sr=8-92
170,GIVSON,"Ketostics Venus Special Guitar (black) with bag, string set, belt and 5 picks","₹4,199",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Givson-Special-Guitar-VS-BLK-Acoustic/dp/B07SZ5KR61/ref=sr_1_93?keywords=guitar&qid=1652621843&sr=8-93
171,Kadence,"AstroMan Electric Guitar, 21 FRETS, ROSEWOOD FRETBOARD, H - S - S PICK UPS Sun brust combo with Bag, Guitar strap,guitar cable and Picks with Amplifier","₹8,999.00",7 Days Replacement,FREE delivery: May 17 - 21 Details,In Stock,https://www.amazon.in/Kadence-AstroMan-Electric-ROSEWOOD-FRETBOARD/dp/B09YHPS66K/ref=sr_1_94?keywords=guitar&qid=1652621843&sr=8-94
172,INTERN,"40 inches Acoustic Guitar with Pick-up & truss rod, carry bag, strings pack, strap & picks. Premium Wooden durable built, Best tonal stability with professional sound amplificaiton. (White).","₹8,995",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Acoustic-Pick-up-stability-professional-amplificaiton/dp/B09YH7WJP3/ref=sr_1_95?keywords=guitar&qid=1652621843&sr=8-95
173,Fender,CD 60 Dread V3 DS 6 String Acoustic Guitar - Walnut Fretboard-Black,"₹12,600",7 Days Replacement,"FREE delivery: Sunday, May 22 Details",In Stock,https://www.amazon.in/Fender-Dread-String-Acoustic-Guitar/dp/B07RM4B5LJ/ref=sr_1_96?keywords=guitar&qid=1652621843&sr=8-96
174,Medellin,MED-BLU-C Linden Wood Acoustic Guitar,"₹2,599",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Jixing-Strings-Acoustic-Guitars-Black/dp/B00V5ZCVQA/ref=sr_1_97?keywords=guitar&qid=1652621843&sr=8-97
175,Yamaha,FSX80C Semi Acoustic Cutaway Guitar with Bag (Natural),"₹12,980",7 Days Replacement,FREE delivery: May 17 - 19 Details,In Stock,https://www.amazon.in/Yamaha-FSX80C-Acoustic-Cutaway-Natural/dp/B09HL3GFZF/ref=sr_1_98?keywords=guitar&qid=1652621843&sr=8-98
176,Juârez,"Acoustic Guitar, 38 Inch Cutaway, JRZ38C with Bag, Strings, Pick and Strap, Red","₹2,649",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-JRZ38C-Handed-Acoustic-Strings/dp/B01FYYTDW2/ref=sr_1_99?keywords=guitar&qid=1652621843&sr=8-99
177,Yamaha,FX280 Semi acoustic Dreadnought Guitar with Bag (Natural),"₹11,300",7 Days Replacement,"FREE delivery: Sunday, May 22 Details",In Stock,https://www.amazon.in/Yamaha-FX280-acoustic-Dreadnought-Natural/dp/B09HR6BNFQ/ref=sr_1_100?keywords=guitar&qid=1652621843&sr=8-100
